age,gender,track,strand,g7_filipino,g7_english,g7_math,g7_science,g7_ap,g7_tle,g7_mapeh,g7_esp,g7_average,g8_filipino,g8_english,g8_math,g8_science,g8_ap,g8_tle,g8_mapeh,g8_esp,g8_average,g9_filipino,g9_english,g9_math,g9_science,g9_ap,g9_tle,g9_mapeh,g9_esp,g9_average,g10_filipino,g10_english,g10_math,g10_science,g10_ap,g10_tle,g10_mapeh,g10_esp,g10_average
18,Female,Academic,ABM,99.21,99.81,80.95,94.22,93.07,84.76,79.08,94.79,84.66,81.96,85.06,88.6,76.81,96.75,92.64,94.44,87.68,91.6,75.63,96.21,75.36,84.53,85.24,97.76,87.8,77.63,88.5,77.52,99.13,83.84,84.89,76.9,97.33,83.27,89.1,87.73
17,Male,TVL,ICT,92.63,98.45,99.19,93.55,96.6,79.36,76.01,84.14,81.54,76.07,76.53,94.52,80.31,96.9,96.9,92.79,86.1,89.55,94.77,96.01,92.67,83.39,90.39,98.96,79.59,91.21,85.44,79.47,83.01,95.71,77.82,76,76.76,78.12,97.35,87.72
18,Male,TVL,ICT,79.79,88.33,94.12,84.02,90.01,79.92,78.4,98.78,91.36,76.85,84.62,84.34,93.17,99.93,80.8,86.66,98.43,89.15,80.15,83.55,79.46,95.09,92.02,89.69,76.63,96.82,85.4,97.58,77.05,93.09,76.96,77.4,86.76,87.82,81.3,86.29
18,Female,TVL,HE,97.04,89.96,92.93,99.84,80.04,90.67,99.82,90.73,85.58,95.71,94.71,99.34,75.56,75.85,81.63,78.83,84.77,86.58,84.3,96.6,87.47,80.2,88.98,79.36,84.72,80.39,86.76,99.65,96,91.99,91.6,92.11,98.57,99.5,76.82,83.8
15,Female,TVL,HE,84.35,92.91,86.45,81.92,97.25,87.68,96.56,76.45,86.28,91.94,95.07,90.58,83.54,83.32,89.38,92.1,93.48,83.64,88.74,80.65,98.13,81.72,87.84,82.55,80.75,77.48,85.66,79.71,99.95,84.84,84.81,95.52,89.33,96.45,94.4,84.69
18,Male,Academic,STEM,99.91,88.06,95.24,78.38,92.72,95.53,83.18,90,85.86,78.04,94.53,84.07,83.14,90.66,92.62,94.47,91.09,86.31,84.01,80.82,79.22,86.17,75.1,76.97,99.79,99.83,94.04,85.19,83.01,82.86,79.68,94.44,83.59,88.94,96.94,86.81
15,Female,Academic,STEM,87.86,90.18,84.91,86.65,87.97,94.8,86.35,88.98,89.52,92.26,87.44,86.39,90.35,93,91.31,77.07,90.91,82.86,96.89,96.84,86.38,91.33,80.6,92.22,97.94,84.17,82.92,92.43,79.79,89.69,84.96,76.33,87.09,97.92,82,84.66
18,Male,TVL,HE,94,93.31,79.7,99.11,77.01,82.33,96.53,86.28,89.96,98.11,80.06,75.5,93.53,83.56,85.88,97.53,79.22,93.47,76.19,99.54,84.62,86.77,83.75,77.86,91.93,91.92,81.78,78.32,92.4,94.69,87.63,81.91,92.22,84.46,76.49,86.66
17,Female,Academic,STEM,88.46,89.37,75.71,81.27,82.96,78.83,79.83,90.71,89.4,83.79,82.99,83.93,98.42,80.79,95.04,93.13,97.19,91.82,83.91,97.81,85.34,75.93,78.34,98.02,82.02,81.78,89.68,93.17,80.62,95.5,93.99,96.73,78.05,78.08,80.43,91.83
17,Male,TVL,ICT,95.83,77.56,76.82,95.03,89.96,95.11,93.89,99.99,93.91,80.85,77.98,83.36,84.37,76.2,84.43,81.09,78.66,85.97,78.48,98.84,79.11,77.35,76.75,95.16,79.18,76.67,89.04,89.26,81.21,99.89,90.35,78.83,98.63,86.68,96.04,84.85
18,Female,TVL,IA-AS,91.87,93.72,98.31,78.8,75.66,93.43,75.58,92.43,86.12,96.42,80.04,96.04,86.77,75.11,79.59,76.15,92.13,89.26,75.19,92.17,99.47,95.15,78.12,99.97,90.09,90.9,91.1,92.02,95.8,96.27,99.24,78.22,88.27,95.38,82.67,87.4
15,Male,TVL,ICT,86.01,90.12,88.01,76.83,75.99,82.13,81.85,77.47,89.79,85.97,99.71,99.82,77.21,91.83,75.4,98.53,92.74,87.63,79.39,88.03,79.27,94.69,87.77,81.63,94.87,98.03,84.32,80.46,97.37,85.08,95.19,88.35,97.93,75.43,76.47,85.94
15,Female,TVL,IA-CES/EPAS,80.39,99.96,84.48,88.64,94.52,93.16,79.42,98.39,88.61,91.67,83.04,94.46,89.89,78.13,82.26,98.78,78.02,88.15,92.74,81.89,75.68,77.58,84.44,97.05,81.63,99.61,87.59,87.16,80.41,78,95.9,81.03,93.67,96.03,94.96,83.3
16,Female,Academic,STEM,98.2,87.6,89.39,93.43,86.52,84.21,96.66,78.43,87.94,78.71,79.55,75.28,89.25,91.75,97.54,94.43,93.05,86.05,80.79,91.94,98.81,89.1,86.48,81.2,96.38,91.47,88.97,97.25,85.52,94.14,99.58,97.93,81.05,92.79,87.44,94.23
18,Male,TVL,IA-CES/EPAS,82.8,93.21,87.28,96.4,82.43,93.73,93.33,92.65,89.78,97.22,90.45,99.18,78.06,75.46,82.98,87.01,91.77,89.67,76.93,82.57,88.76,92.4,99.41,80.97,93.63,92.64,90.9,86.09,79.61,97.75,96.45,90.88,76.1,92.14,87.65,87.36
16,Female,Academic,STEM,82.81,86.72,95.81,82.9,94.05,92.42,81.43,77.85,88.14,95.52,88.3,86.66,87.87,95.76,95.15,99.04,85.37,89.43,83.8,95.84,85.04,77.14,94.95,84.64,79.08,83.69,86.86,86.85,94.24,94.57,78.79,87.63,88.95,77.9,86.93,87.88
17,Male,Academic,HUMSS,75.91,96.09,77.97,98.05,75.76,83.64,98.34,91.18,84.74,95.52,89.68,76.56,93.72,84.27,82.14,98.72,80.39,85.04,96.38,81.69,91.48,94.8,96.02,86.35,83.49,79.46,89.68,75.78,85.28,75.08,79.39,89.15,80.98,80.57,82.57,86.06
18,Female,TVL,HE,83.4,81.49,86.87,87.62,98,96.56,96.15,96.89,88.31,79.54,88.91,94.3,97.22,79.64,87.61,99.8,94.94,84.93,77.09,81.14,82.37,89.64,87.28,90.77,91.24,84.26,85.55,87.44,89.12,83.96,93.93,87.77,77.61,87.96,77.08,86.46
15,Female,TVL,HE,78.93,81.28,98.89,89.34,82.8,97.85,88.89,92.03,83.68,77.25,97.54,95.64,90.17,82.47,98.88,96.59,90.44,88.51,86.53,77.49,77.18,78.22,83.56,92.13,84.95,86.88,89.27,95.72,82.49,85.19,78.08,75.69,75.94,79.61,80.67,84.75
15,Female,TVL,IA-AS,76.33,88.59,77.51,89.05,98.5,80.62,92.78,81.54,87.32,94.05,78.74,88.14,90.89,88.32,88.98,89.87,95.92,90.06,90,82.75,98.38,81.53,99.96,92.79,89,92.68,91.19,98.37,76.15,90.82,98.02,94.77,77.81,83.29,99.45,89.72
15,Female,Academic,STEM,78.73,96.4,78.37,97.35,75.04,96.91,76.62,94.12,86.08,84.97,86.79,84.51,95.38,75.46,86.14,96.25,86.96,88.06,85.41,99.98,88.06,94.34,88.33,90.81,80.87,80.13,82.58,96.16,90.15,77.8,79.5,80.37,82.29,85.6,98.82,85.95
18,Male,TVL,ICT,93.95,76.41,99.06,82.05,91.22,77.45,92.36,88.43,92.49,79.73,98.1,92.91,84.89,88.93,87.07,96.71,88.43,89.24,82.03,89.92,89.15,95.99,87,87.46,99.28,79.28,86.44,84.48,92.57,76.58,97.74,85.31,98.28,86.34,80.18,90.4
18,Male,Academic,STEM,78.41,81.17,96,80.47,88.07,93.32,86.38,97.99,84.37,95.66,85.31,75.71,90.63,80.01,81.59,98.15,87.92,87.42,96.46,76.56,83.74,95.06,96.09,84.09,89.82,97.59,88.75,82.82,90.8,99.3,94.65,90.98,98.41,76.05,75.43,88.1
15,Male,Academic,ABM,83.57,88.79,91.84,82.25,94.85,99,83.89,76.02,83.84,81.18,76.35,79.8,96.02,77.88,75.36,78.59,99.44,85.07,93.23,84.97,92.26,82.89,81.02,91.24,82.2,93.8,87.49,76.37,89.87,92.76,82.74,96.63,94.1,94.21,87.97,88.56
17,Male,Academic,HUMSS,75.43,97.43,90.22,90.27,91.55,95.24,84.04,87.59,87.46,88.23,86.67,78.2,84.79,83.67,85.46,93.89,90.08,86.47,87.2,92.81,80.09,93.42,95.58,76.46,76.98,93.17,90.08,84.49,92.33,82.64,88.48,99.86,79.16,79.73,76.92,87.42
17,Male,Academic,STEM,87.17,94.47,99.67,85.5,79.44,90.44,85.53,82.21,85.69,89.38,98.72,76.51,83.93,91.15,78.34,99.51,87.8,86.36,94.34,88.32,75.67,81.32,85.89,86.72,98.47,83.37,89.02,94.59,79.25,94.75,81.23,84.81,91.74,93.98,95.13,86.06
16,Male,Academic,STEM,92.48,88.14,81.34,82.73,95.21,89.96,93.2,79.34,84.44,80.94,99.91,98.83,97.83,76.04,92.28,91.71,86.56,86.64,97.53,93.26,78.05,76.5,97.32,92.09,83.01,84.71,84.61,75.89,87.5,96.09,92.85,90.47,90.57,93.03,96.72,87.98
16,Female,TVL,ICT,80.7,96.93,99.15,82.39,86.71,96.02,84.12,93.12,86.91,80.33,80.57,83.34,82.12,88.14,82.79,86.77,97.31,90.99,79.19,76.65,77.51,95.15,97.4,79.51,87.92,85.66,86.15,80.9,96.64,96.46,87.19,79.08,95.15,89.51,97.06,89.04
16,Male,Academic,HUMSS,93.71,93.91,92.01,89.82,94.09,88.57,79.89,86.63,85.89,86.09,96.8,80.26,89.51,93.56,91.65,84.99,79.57,87.15,93.06,83.14,82.57,77.37,85.81,76.4,95.11,82.12,85.93,90.58,76.62,95.98,94.55,96.01,75.2,80.59,90.09,83.75
15,Female,Academic,HUMSS,93.8,96.6,93.57,94.55,95.89,92.54,79.52,96.64,86.65,86.33,75.37,82.39,75.96,89.58,98.29,94,92.17,88.41,76.28,88.14,88.53,82.17,86.29,87.23,95.66,93.97,85.36,95.04,92.68,98.3,81.73,76.35,89.16,83.65,76.56,90.29
18,Male,TVL,IA-CES/EPAS,80.52,98.68,80.47,90.47,90.98,90.54,88.84,95.64,86.94,85.39,97.06,92.01,89.6,85.32,93.05,90.48,95.96,89.24,97.34,87.34,83.06,75.59,99.87,93.51,87.89,75.36,89.67,98.52,78.87,92.76,90.99,87.32,99.01,93.54,93.49,82.94
16,Female,Academic,HUMSS,76.17,91.57,93.3,82.65,93.59,89.95,80.28,79.22,93.11,85.41,97.57,78.34,98.1,97.52,99.93,95.21,95.8,83.41,79.44,80.02,94.92,79.64,82.89,76.24,91.79,92.3,87.3,75.51,84.74,80.45,86.03,91.05,83.81,91.32,95.09,88.34
17,Female,TVL,IA-CES/EPAS,83.44,95.91,82.65,96.6,81.43,78.28,75.39,95.29,85.04,94.1,96.4,75.84,80.07,78.3,82.67,98.99,88.03,85.36,97.81,78.81,89.47,96.31,99.79,93.02,75.79,97.79,86.74,82.42,83.14,96.4,93.29,78.11,88.77,93.55,76.9,90.23
17,Male,Academic,ABM,75.79,87.55,75.09,76.81,80.17,89.82,77.31,82.18,89.1,94.31,82.51,93.17,92.78,94.73,96.54,93.14,97.79,91.22,91.1,80.93,89.45,77.35,82.85,89.81,81.13,92.23,90.52,80.57,96.4,85.53,85.78,89.93,79.22,92.75,95.9,88.83
16,Male,TVL,IA-CES/EPAS,98.92,92.38,88.37,93.21,88.89,77.36,93.98,82.78,91.43,96.55,95.55,99.52,82.46,83.76,92.45,93.38,82.43,87.43,91.41,87.49,90.67,97.4,85.04,95.9,75.25,97.42,91.98,99.56,94.98,87.01,92.95,90.85,86.59,97.32,98.68,87.85
18,Male,Academic,HUMSS,87.13,91.19,98.96,96.24,93.13,91.28,88.02,88.12,82.97,90.17,93.82,80.72,79.7,99.54,80.59,85.85,79.14,85.04,88.86,92.74,94.88,82.96,80.07,90.3,77.13,81.27,84.43,81.88,79.28,94.06,78.58,76.73,75.6,81.72,98.83,88.59
15,Male,TVL,HE,78.9,83.52,77.11,76.76,88.83,84.88,87.97,77.07,88.77,80.79,94.52,86,92.03,94.6,80.12,99.86,87.46,85.33,76.47,89.57,88.79,87.79,94.96,92.3,86.56,88.18,87.92,99.18,80.32,96.57,79.22,95.5,85.53,91.51,82.61,88.36
15,Male,TVL,ICT,75.29,87.67,80.63,96.19,84.74,92.99,87.71,88.21,83.42,91.92,86.01,83.01,94.94,98.19,84.98,94.88,89.43,92.32,78.21,88.21,96.82,78.5,99.58,95.12,93.77,81.95,86.72,87.17,90.98,96.67,82.26,80.28,82.8,80.74,92.33,86
18,Male,TVL,IA-AS,96.38,88.6,93.34,76.92,92.59,87.59,90.9,78,88.78,88.3,87.11,94.25,86.16,86.85,87.43,97.04,86.71,88.02,96.56,99.42,86.81,95.65,82.66,76.31,79.43,75.5,86.63,93.96,82.24,88.37,91.08,88.57,78.31,81.4,86.21,88.94
16,Male,TVL,IA-AS,76.71,96.91,87.73,80.18,84.99,95.49,80.78,90.69,93.44,80.28,94.93,81.74,77.27,85.51,96.01,97.65,95.73,89.16,83.22,91.72,81.34,91.08,93.14,82.65,79.59,90.26,87.23,87.44,82.4,98.47,83.54,92.85,89.15,79.35,84.45,87.13
17,Female,Academic,HUMSS,76.77,85.73,84.53,97.46,76.11,84.53,85.02,85.29,88,85.3,86.52,86.26,76.09,84,92.7,77.38,81.51,87.66,96.99,83.54,92.69,81.21,84.76,80.42,75.01,78.32,84.75,95.7,86.07,96.45,79.79,91.38,77.96,76.15,79.38,87.58
16,Male,Academic,ABM,81.33,90.44,76.98,84.93,79.37,88.58,83.11,95.96,87.11,90.6,88.23,82.63,88.01,84.23,93.8,92.29,90.55,86.73,97.12,97.9,76.77,93.93,96.54,79.41,84.81,95.63,87.03,79.49,90.54,99.17,78.37,80.65,98.91,78.21,98.55,86.51
15,Male,Academic,ABM,82.14,77.55,78.73,81.37,85.66,91.36,80.14,86.03,86.32,75.67,90.11,82.12,98.36,94.41,97.1,96.21,96.01,87.86,80.21,92.64,76.69,82.72,94.97,96.1,95.46,75.67,86.52,92.16,80.45,95.9,92.33,90.17,90.16,76.1,99.67,91.97
15,Female,Academic,HUMSS,92.95,97.5,80.46,76.89,99.52,82.68,78.35,88.56,82.9,81.13,93.41,79.05,79.06,97.91,91.07,87.33,87.66,89.68,79.24,84.31,79.4,95.26,75.97,97.01,99.83,99.52,84.23,84.08,81.74,85.88,87.95,90.12,92.39,95.5,78.66,86.43
16,Male,TVL,HE,75.69,96.21,87.63,75.72,92.18,93.58,95.43,87.44,86.33,82.65,80.62,82.16,78.62,75.94,77.76,88.92,81.61,90.94,91.44,89.31,92.13,96.77,92.73,93.43,94.53,92.84,88.84,86.88,88.78,79.96,95.6,94.01,97.7,96.95,81.35,90.62
16,Female,TVL,IA-AS,92.78,91.07,87.07,75.38,80.59,77,91.75,93.49,90.2,75.91,86.28,90.45,89.92,98.52,89.42,96.35,81.99,89.1,75.56,78.32,87.85,88.81,94.88,77.09,84.98,86.09,90.8,90.19,99.68,80.06,87.24,91.4,85.3,83.87,87.46,85.87
17,Male,TVL,HE,97.85,81.35,93.83,89.69,77.48,75.46,85.63,93.56,89.38,92.8,95.7,82.01,96.94,83.79,89.42,82.09,85.91,81.33,93.37,85.73,78.44,77.44,87.73,83.89,87.16,78.58,85.99,92.98,93.43,81.59,91.58,85.53,82.11,93.88,98.97,84.74
18,Male,Academic,HUMSS,96.17,95.96,91.53,96.95,81.42,94.11,82.46,97.24,84.78,88.54,97.4,88.68,90.75,75.36,82.22,81.96,99.47,82.49,94.83,90.62,82.35,95.05,77.51,76.95,81.29,86.47,85.92,97.23,82.45,75.19,90.7,75.23,81.91,75.77,79.61,88.86
16,Female,TVL,IA-AS,92.91,83.21,88.94,99.55,84.48,99.5,75.62,92.09,83.66,99.42,98.79,84.93,83.24,77.27,77.03,94.24,95.41,87.94,87.79,81.24,86.98,78.29,76.37,77.84,88.43,93.48,92.44,80.68,83.83,83.67,81.63,93.89,82.77,83.66,94.84,84.88
17,Female,TVL,IA-CES/EPAS,82.59,95.43,76.03,79.88,84.55,86.24,82.04,80.78,91.78,90.01,75.37,77.51,84.45,94.74,78.06,91.42,76.17,89.37,76.87,77.52,83.74,92.61,76.9,90.57,97.12,92.97,86.67,78.94,92.1,97.4,79.25,93.32,83.94,76.47,87.91,85.57
16,Male,Academic,HUMSS,97.26,75.65,85.75,92.86,78.97,94.77,95.83,83.57,87.17,85.28,98.45,88.9,92.79,79.95,93.19,97.91,96.59,84.98,78.99,90,78.28,89.11,82.72,98.61,97.23,91.27,86.73,95.24,79.98,77.78,81.57,95.87,97.52,93.69,86.61,84.67
17,Female,TVL,HE,90.05,91.64,81.08,92.45,94.28,83.73,75.79,81.76,89.77,91.57,84.34,93.66,98.13,75.14,98.42,99.84,89.26,89.17,76.54,88.6,79.8,93.84,92.8,83.7,75.49,89.38,89.65,77.27,93.99,76.23,92.35,92.8,95.96,99.46,75.38,84.86
16,Female,TVL,HE,91.39,94.89,85.36,80.97,89.14,90.39,92.9,91,87.79,85.2,81.85,86.96,92.91,88.6,97.24,91.8,92.01,87.93,88.61,81.56,91.01,85.7,84.88,95.83,75.61,89.29,85.11,99.79,75.13,92.56,87.75,91.23,75.97,95.48,99.24,84.9
15,Male,Academic,ABM,75.01,80.62,90.74,89.1,99.67,85.57,86.32,81.03,83.13,98.76,86.72,97.61,81.5,86.81,76.09,86.97,92.45,87.21,85.68,85.95,92.54,97.03,93.74,98.98,91.28,81.96,81.43,96.83,90.86,77.02,99.69,88.18,84.94,84,87.85,85.67
17,Female,Academic,STEM,82.63,95.53,97.44,96.48,88.91,91.12,87.01,95.57,84.25,83.14,80.82,88.4,89,76.01,76.63,78.18,99.65,90.61,78.5,94.23,98.5,77.55,82.17,92.02,77.27,86.78,87.8,78.64,77.09,86.19,91.4,86.8,94.71,79.99,91.88,86.29
18,Female,TVL,ICT,96.71,92.52,79.91,97.37,91.88,89.57,88.28,93.62,86.44,93.97,98.66,75.69,87.35,99.56,93.61,84.72,90.52,86.28,82.25,96.62,99.1,98.63,94.37,75.05,81.29,99.8,86.3,95.23,94.67,96.51,78.66,82.54,75.1,81.45,96.81,85.7
16,Male,TVL,IA-CES/EPAS,76.94,85.17,82.72,85.24,94.82,90.79,80.92,95.49,87.14,77.36,78.57,98.8,93.18,75.41,75.77,88.09,92.73,90.35,88.94,94.02,92.41,86.6,85.07,83.96,91.12,77.42,92.6,78.6,81.13,86.02,96.23,90.86,86.37,96.86,79.41,88.39
16,Male,TVL,IA-AS,86.1,96.74,94.93,97.47,97.42,86.6,80.74,81.15,85.6,98.61,83.7,81.06,79.36,79.44,78.77,89.74,81.54,87.14,80.45,85.19,89.56,81.04,90.71,82.5,77.04,87.03,88.28,87.45,89.75,81.08,87.11,86.59,89.92,92.5,97.83,94.45
17,Female,Academic,STEM,86.77,75.68,87.07,76.76,83.93,85.65,97.03,96.91,88.53,98,77.82,89.79,96.49,83.88,80.22,79.7,75.62,85.29,80.13,83.12,76.66,82.6,90.18,87.5,95.43,89.33,87.93,80.28,97.74,80.45,80.56,78.94,82.45,75.03,82.44,90.59
16,Female,TVL,IA-CES/EPAS,81.56,88.33,86.82,87.66,84.4,90.22,88.57,98.93,88.6,90.86,95.47,95.97,82.65,76.24,85.18,93.06,97.38,89.85,79.58,99.07,98.7,95.1,86.11,89.9,95.21,97.61,87.8,87,81.29,93.95,77.86,93.98,91.31,90.21,91.47,86.21
17,Male,Academic,STEM,76.03,80.74,93.78,81.54,93.08,80.75,85.9,79.46,93.14,84.09,82,93.28,90.58,89.65,95.75,87.02,95.07,88.72,82.26,92.21,95.07,91.51,95.9,94.96,91.32,92.97,90.73,97.98,85.52,91.98,88.18,83.79,93.35,95.34,96.58,90.14
18,Female,Academic,HUMSS,83.28,95.93,96.31,90.18,94.8,93.49,91.36,99.2,89.68,95.4,94.69,82.39,97.96,98.4,97.26,76.2,86.11,88.39,94.16,99.53,83.14,76.44,88.17,86.46,80.45,94.36,80.05,88.37,84.92,92.17,94.67,75.13,75.15,89.49,82.35,85.99
16,Female,TVL,ICT,92.77,78.77,86.44,86.52,78.77,89.47,95.05,99.25,90.37,82.19,85.71,77.32,78.78,94.74,79.77,78.95,89.59,87.15,88.88,98.72,79.21,86.18,89.15,83.19,92.55,96.55,86.17,99.9,89.39,81.25,84.3,98.52,91.13,90.24,88.18,89.04
15,Female,TVL,IA-AS,81.63,75.57,77.1,80.63,92.47,97.72,89.25,82.8,84.9,92.46,99.03,95.91,79.06,95.62,78.18,75.38,79.12,87.97,89.88,91.13,93,94.7,91.71,99.36,92.73,83.46,91.29,87.29,97.48,82.71,89.77,85.79,98.17,97.32,82.18,86.68
16,Male,Academic,STEM,82.78,91.72,93.66,99.59,75.93,79.06,90,93.82,89.52,88.01,92.36,87.11,93.99,97.82,88.84,75.85,81.98,90.01,99.25,84.5,87.06,85.28,85.25,82.53,94.78,91.99,91.29,88.05,81.25,99.84,91.29,87.09,89.29,90.21,99.37,89.84
16,Male,Academic,STEM,78.52,91.58,84.22,93.77,95.47,81.65,88.57,98.37,86.68,83.8,76.42,92.5,95.99,97.37,95,89.86,76.34,84.97,86.18,75.74,78.84,85.14,76.7,79.48,77.55,90.41,87.84,99.21,80.36,84.93,81.81,98.36,77.12,94.46,92.8,86.58
17,Male,TVL,IA-AS,96.42,81.57,78.48,81.84,90.67,95.47,85.73,80.69,88.94,84.22,88.51,88.19,80.01,98.21,97.79,94.27,93.38,90.63,75.08,94.08,76.67,81.08,95.77,98.83,76.62,96.9,88,85.54,88.08,91.56,97.27,90.1,82.39,85.4,82.75,89.88
17,Female,TVL,IA-CES/EPAS,90.11,97.74,91.42,81.5,75.83,82.85,88.77,80.97,86.15,76.48,80.36,83.18,91.09,96.27,98.4,92.2,96.63,83.12,76.02,91.49,83.57,94.29,80.77,75.3,76.7,94.57,85.14,87.01,83.71,80.37,83.09,92.43,95.34,87.28,82.79,86.28
15,Female,TVL,IA-CES/EPAS,75.98,92.05,76.35,91.73,95.72,83.38,82.02,80.14,89.7,89.63,96.54,97.18,90.22,79.93,78.66,89.99,79.61,87.01,88.16,75.15,76.78,89.79,76.08,99.71,78.56,99,83.24,89.84,96.22,91.26,80.22,77.48,83.68,98.15,85.43,86.3
17,Female,TVL,IA-AS,93.02,98.25,85.78,95.71,94.25,88.38,78.37,89.26,88.72,98.75,88.01,90.08,86.96,77.57,96.58,85.14,85.37,89.76,96.06,80.06,87,86.46,89.78,79.91,79.87,88.59,88.44,98.41,97.03,95.1,76.01,80.18,94.94,95.45,75.98,83.15
15,Female,Academic,HUMSS,75.95,86.27,89.42,84.23,94.53,79.65,90.59,86.52,89.8,79.31,82.38,77.12,84.2,88.06,90.02,96.95,92.83,86.16,89.61,89.47,98.33,89.95,86.46,78.73,90.15,79.75,89.64,93.17,91.85,92.06,92.62,79.67,79.78,88.84,80.1,88.11
16,Female,TVL,ICT,79.1,88.34,99,89.2,94.19,75.41,82.15,83.15,86.5,98.9,84.97,83.2,76.68,75.64,93.53,94.58,79.83,90.78,93.34,97.34,98.29,97.57,95.08,94.32,88.13,92.41,89.36,98.16,75.27,81.52,88.15,76.6,88.08,86.02,99.25,85.62
17,Male,Academic,HUMSS,81.32,78.3,78.46,94.79,78.77,84.78,95.18,87.25,90.3,91.87,79.24,97.19,91.92,92.16,90.27,95.38,84.64,88.94,86.27,83.01,82.99,93.72,76.59,79.67,85.33,90.67,87.75,76.53,91.16,96.65,78.13,86.51,91.34,84.12,82.56,86.97
18,Male,Academic,ABM,93.32,75.72,87.35,91.08,98.79,98.38,89.38,87.23,89.44,83.03,93.31,92.03,92.82,98.19,82.4,98.21,95.54,89.04,81.54,86.43,85.11,96.34,87.02,99.47,92.85,84.78,89.35,98.44,82.81,78.11,97.39,84.73,77.8,91.37,93.04,85.71
16,Male,Academic,STEM,94.37,85.77,76.22,82.53,97.5,78.59,86.13,97.74,84.06,75.01,97.48,99.99,79.03,93.76,96.19,95.25,86.14,91.61,89.15,94.17,85.83,76.59,80.4,90.56,97.87,80.46,89.71,88.08,99.05,97.14,98.45,78.94,84.52,93.72,78.9,86.68
15,Female,TVL,HE,93.25,76.43,90.9,80.67,99.41,76.08,86.87,79.25,90.43,92.02,78.03,93.46,92.17,90.48,75.58,89.21,93.32,86.62,94.32,91.6,96.02,88.69,95.01,91.88,96.77,96.47,85.21,96.8,99.8,79.94,80.15,96.3,97.16,80.13,90.1,88.62
15,Male,TVL,IA-AS,92.43,90,96.14,90.85,79.56,97.27,82.09,85.75,90.9,91.8,76.38,97.93,92.9,91.56,89.29,87.35,82.41,87.22,95.27,93.45,82.26,76.21,84.99,93.91,96.58,78.63,87.51,87.03,76.01,97.92,90.81,76.94,94.06,88.83,92.69,87.12
16,Female,TVL,HE,92.72,79.01,76.02,78.15,97.2,90.75,83.72,82.89,89.58,86.94,85.97,94.18,96.26,96.07,82.47,84.13,89.44,82.2,90.99,78.61,94.32,90.03,94.61,82.88,90.34,86.13,86.12,78.97,97.67,82.14,98.51,80.86,87.61,84.62,98.9,85.55
15,Female,TVL,ICT,79.23,93.65,94.86,78.56,94.87,96.98,97.1,88.71,86.36,85.12,83.19,98.23,82.98,98.21,99.85,82.38,85.88,86.69,98.01,87.76,81.38,88.93,89.63,81.12,94.42,99.49,86.87,95.62,79.05,91.1,94.1,95.24,96.62,85.82,94.11,92.69
17,Female,TVL,HE,89.24,92.74,84.57,92.35,85.09,77.71,95.05,93.97,89.23,99.74,86.95,93.97,79.69,98.14,92.51,94.16,97.24,82.58,79.02,88.2,89.95,76.21,81.37,76.1,85.32,97.79,81.54,92.25,82.62,83.74,91.71,76.77,83.15,85.94,84.92,84.39
15,Male,Academic,STEM,89.47,82.27,81.26,94.12,87.73,86.42,91.19,92.24,83.98,90.2,95.21,94.44,78.02,75.01,95.06,84.39,78.92,86.24,98.3,78.51,95.3,78.12,96.39,90.06,80.34,97.85,90.9,77.58,86.28,99.42,81.97,83.78,99.79,80.75,87.93,89.4
18,Female,Academic,STEM,95.91,96.62,98.8,91.4,88.97,89.02,78.01,97.82,88.75,88.44,79.72,84.07,84.67,91.78,80.46,99.47,94.34,88.26,95.95,84.14,80.13,89.28,97.39,96.76,80.45,97.6,86.35,77.31,83.65,82.44,81.56,82.02,75.1,89.46,88.5,87.32
15,Male,TVL,IA-AS,83.17,88.65,86.44,80.41,85.76,76.45,96.42,79.05,86.07,81.42,87.34,79.5,76.58,81.76,80.24,75.86,89.75,89.05,78.9,81.99,83.13,94.85,92.97,79.9,91.93,75.7,87.27,83.67,86.08,88.74,79.99,86.48,94.08,76.11,75.25,86.24
15,Female,Academic,STEM,85.25,93.47,97.71,78.62,96.96,83.07,91.28,80.5,88.68,93.72,96.62,83.71,90.29,88.33,99.75,96.88,77.11,87.65,95.35,90.63,78.12,98.39,89.35,95.39,76.06,99.48,91.11,78.39,94.45,83.26,91.37,86.58,97.63,88.68,87.84,86.64
16,Female,Academic,ABM,77.82,81.06,84.29,94.75,83.05,83.62,97.82,77.02,87.65,94.99,77.9,83.09,82.34,81.8,94.99,84.79,77.78,90.88,78.49,94.9,94.58,97.69,76.65,77.74,92.98,97.26,85.91,77.39,77.07,93.08,97.24,91.18,93.83,95.23,94.3,89.37
18,Male,TVL,IA-CES/EPAS,90,87.42,78.67,97.24,87.44,80.35,80.61,96.11,90.4,80.24,84.55,96.47,82.82,87.96,99.83,86.35,92.37,91.61,80.85,88.63,80.08,96.09,99.37,81.43,76.68,92.71,86.8,89.93,75.18,89.87,85.15,75.28,87.64,79.63,76.96,87.9
16,Female,Academic,ABM,90.54,97.18,95.53,87.41,86.17,78.28,80.28,78.97,89.82,86.25,92.21,98.97,99.56,94.33,84.12,98.57,77.07,90.18,88.31,98.35,98.7,90.94,96.62,90.07,90.51,90.29,82.59,99.9,88.07,93,75.13,82.22,88.47,96.32,85.27,88.05
