age,gender,track,g7_filipino,g7_english,g7_math,g7_science,g7_ap,g7_tle,g7_mapeh,g7_esp,g8_filipino,g8_english,g8_math,g8_science,g8_ap,g8_tle,g8_mapeh,g8_esp,g9_filipino,g9_english,g9_math,g9_science,g9_ap,g9_tle,g9_mapeh,g9_esp,g10_filipino,g10_english,g10_math,g10_science,g10_ap,g10_tle,g10_mapeh,g10_esp
17,Male,Academic,85.79,75.91,85.58,77.13,76.5,94.4,97.38,96.8,99.39,90.14,94.99,79.66,78.27,76.74,75.91,77.08,82.18,96.04,82.88,94.28,76.2,80.11,88.9,94,84.94,93.74,98.76,81.47,89.96,82.33,84.62,95.51
17,Female,TVL,97.68,95.56,96.81,89.97,99.77,82.76,97.91,79.83,82.18,77.12,79.48,84.55,80.84,95.07,84.95,90.81,97.25,97.73,91.15,82.61,95.56,80.97,80.57,85.05,94.35,94.2,96.97,95.52,92.67,77.89,98.42,82.73
15,Female,TVL,92.09,96.77,76.56,90.49,89.5,93.34,83.77,96.34,89.31,77.41,90.31,75.03,77.63,97.18,95.61,82.17,81.12,99.72,93.91,91.86,98.56,90.55,89.96,83.94,89.63,94.55,90.4,82.73,75.9,87.09,86.15,93.73
17,Female,Academic,86.01,75.1,76.09,89.84,88.49,96.75,88.57,84.94,88.08,97.37,99.43,97.36,99.23,81.97,89.19,89.78,83.69,99.83,80.02,83.86,75.44,77.31,77.63,89.04,85.21,81.18,95.17,91.2,85.45,79.94,89.61,77.35
17,Male,TVL,93.41,99.56,91.8,99.24,85.84,80.07,96.22,79.9,90.23,82.51,77.7,77.11,87.92,89.94,94.55,77.26,80.45,77.49,90.63,99.16,87.6,97.94,93.3,91.47,91.5,81.78,99.23,91.84,83.36,99.5,89.76,96.13
18,Male,Academic,88.39,80.1,83.24,82.16,96.42,86.11,85.39,75.51,91.32,96.62,90.46,86.78,91.76,79.9,76.31,85.26,79.73,85.87,96.78,99.26,88.76,76.73,95.26,99.45,90.18,78.98,76.51,98.65,96.82,87.16,86.18,98.17
17,Male,TVL,93.05,77.37,84.69,81.49,91.03,96.6,85.31,82.77,87.68,77.97,82.78,88.16,88.75,87.12,97.4,85.53,91.77,97.84,83.84,80.42,86,92.71,98.85,90.74,85.94,93.23,94.69,91.03,80.85,94.56,97.82,80.86
16,Male,TVL,86.37,94.24,96.38,98.36,80.43,92.83,78.4,82.65,90.84,95.9,76.87,87.3,85.1,77.67,82.61,82.46,98.85,81.05,98.15,75.34,97.82,85.03,84.88,95.89,92.62,85.58,81.33,99.86,90.83,80.17,76.32,98.31
16,Female,TVL,83.22,98.17,90.85,80.84,87.21,94.9,93.8,78.22,97.36,82.32,87.25,87.89,99.95,90.74,84.24,95.95,91.08,90.52,84.86,79.06,86.01,87.35,98.64,81.22,82.55,97.8,81.17,86.6,87.2,88.88,91.81,76.9
16,Male,Academic,88.56,83.72,89.44,83.33,80.11,96.29,80.97,75.45,84.67,79.9,96.8,97.99,85.72,77.22,89.36,76.82,80.75,81.15,92.9,76.1,84.89,90.49,94.83,94.18,97.25,94,81.49,92.62,96.51,87.4,92.28,81.2
18,Male,Academic,97.65,77.93,76.33,87.47,94.2,80.9,82.25,92.98,80.78,91.66,80.19,94.59,98.33,79.22,83.84,97.27,96.16,81.03,93.44,81.28,83.67,88.37,79.97,95.19,99.89,82.51,97,99.88,95.63,78.39,93.51,80.99
16,Female,TVL,98.3,93.81,86.4,78.91,83.23,88.6,93.28,94.53,82.71,96.1,98.73,84.02,81.41,94.73,89.05,90.29,76.19,96.01,98.68,77.15,83.84,87.35,76.66,92.65,77.36,94.61,84.41,81.82,82.88,98.66,76.49,92.31
15,Female,TVL,88.36,99.87,82.89,87.2,79.89,99.04,99.25,92.31,88.64,98.95,79.99,94.86,75.2,98.25,80.53,85.76,98.91,75.9,94.71,88.77,85.31,97.33,88.22,75.75,99.95,90.84,99.82,78.03,98.31,78.23,84.71,92.05
17,Female,TVL,77.53,79.65,86.34,78.52,80.2,87.78,94.48,93.15,81.03,84.21,77.04,75.21,78.73,88.26,88.63,90.37,94.86,90.87,97.2,97.13,84.41,88.22,93.79,78.75,75.13,98.55,79.67,85.78,85.15,81.62,98.09,95.65
15,Female,Academic,79.79,98.41,76.55,78.84,81.98,77.67,96.69,88.57,78.86,91.48,97,90.69,81.49,89.7,95.59,95.49,81.66,76.37,77.95,92.73,82.69,78.76,92.19,90.94,92.75,95.53,83.75,80.38,94.86,92.98,82.13,87.35
15,Female,TVL,81.88,79.26,97.12,80.37,77.61,80.59,83.7,75.85,82.62,96.47,92.68,78.61,81.58,94.65,75.29,80.18,77.92,91.93,91.27,90.63,87.81,82.6,96.3,75.23,83.85,94.65,99.2,85.87,96.7,80.74,80.68,96.95
15,Female,Academic,85.89,79.23,78.48,77.52,85.58,81.28,99.07,79.06,99.71,75.51,88.35,93.22,98.71,83.27,90.19,76.06,83.9,77.53,90.11,97.96,91.91,76.43,98.76,91.01,93.83,99.73,85.71,91.52,90.96,88.7,93.98,85.9
15,Female,TVL,87.92,80.8,93.36,87.36,80.1,78.8,95.42,75.07,75.82,75.53,88.82,76.45,89.27,91.3,97.61,99.47,97.25,85.9,80.83,90.62,96.48,76.16,82.64,97.94,90.44,82.07,83.35,94.78,80.18,79.66,85.73,94.58
18,Male,Academic,92.16,87.42,83.99,87.74,77.04,96.42,87.7,82.82,78.48,86.4,94.38,87.08,88.16,98.59,93,99.46,92.79,75.59,89.17,91.71,92.8,84.74,99.53,83.22,79.87,86.02,99.13,97.01,80.99,91.55,97.74,83.04
18,Female,Academic,99.21,99.81,80.95,94.22,93.07,84.76,79.08,94.79,81.96,85.06,88.6,76.81,96.75,92.64,94.44,87.68,75.63,96.21,75.36,84.53,85.24,97.76,87.8,77.63,77.52,99.13,83.84,84.89,76.9,97.33,83.27,89.1
17,Male,TVL,92.63,98.45,99.19,93.55,96.6,79.36,76.01,84.14,76.07,76.53,94.52,80.31,96.9,96.9,92.79,86.1,94.77,96.01,92.67,83.39,90.39,98.96,79.59,91.21,79.47,83.01,95.71,77.82,76,76.76,78.12,97.35
18,Male,TVL,79.79,88.33,94.12,84.02,90.01,79.92,78.4,98.78,76.85,84.62,84.34,93.17,99.93,80.8,86.66,98.43,80.15,83.55,79.46,95.09,92.02,89.69,76.63,96.82,97.58,77.05,93.09,76.96,77.4,86.76,87.82,81.3
18,Female,TVL,97.04,89.96,92.93,99.84,80.04,90.67,99.82,90.73,95.71,94.71,99.34,75.56,75.85,81.63,78.83,84.77,84.3,96.6,87.47,80.2,88.98,79.36,84.72,80.39,99.65,96,91.99,91.6,92.11,98.57,99.5,76.82
15,Female,TVL,84.35,92.91,86.45,81.92,97.25,87.68,96.56,76.45,91.94,95.07,90.58,83.54,83.32,89.38,92.1,93.48,88.74,80.65,98.13,81.72,87.84,82.55,80.75,77.48,79.71,99.95,84.84,84.81,95.52,89.33,96.45,94.4
18,Male,Academic,99.91,88.06,95.24,78.38,92.72,95.53,83.18,90,78.04,94.53,84.07,83.14,90.66,92.62,94.47,91.09,84.01,80.82,79.22,86.17,75.1,76.97,99.79,99.83,85.19,83.01,82.86,79.68,94.44,83.59,88.94,96.94
15,Female,Academic,87.86,90.18,84.91,86.65,87.97,94.8,86.35,88.98,92.26,87.44,86.39,90.35,93,91.31,77.07,90.91,96.89,96.84,86.38,91.33,80.6,92.22,97.94,84.17,92.43,79.79,89.69,84.96,76.33,87.09,97.92,82
18,Male,TVL,94,93.31,79.7,99.11,77.01,82.33,96.53,86.28,98.11,80.06,75.5,93.53,83.56,85.88,97.53,79.22,76.19,99.54,84.62,86.77,83.75,77.86,91.93,91.92,78.32,92.4,94.69,87.63,81.91,92.22,84.46,76.49
17,Female,Academic,88.46,89.37,75.71,81.27,82.96,78.83,79.83,90.71,83.79,82.99,83.93,98.42,80.79,95.04,93.13,97.19,83.91,97.81,85.34,75.93,78.34,98.02,82.02,81.78,93.17,80.62,95.5,93.99,96.73,78.05,78.08,80.43
17,Male,TVL,95.83,77.56,76.82,95.03,89.96,95.11,93.89,99.99,80.85,77.98,83.36,84.37,76.2,84.43,81.09,78.66,78.48,98.84,79.11,77.35,76.75,95.16,79.18,76.67,89.26,81.21,99.89,90.35,78.83,98.63,86.68,96.04
18,Female,TVL,91.87,93.72,98.31,78.8,75.66,93.43,75.58,92.43,96.42,80.04,96.04,86.77,75.11,79.59,76.15,92.13,75.19,92.17,99.47,95.15,78.12,99.97,90.09,90.9,92.02,95.8,96.27,99.24,78.22,88.27,95.38,82.67
15,Male,TVL,86.01,90.12,88.01,76.83,75.99,82.13,81.85,77.47,85.97,99.71,99.82,77.21,91.83,75.4,98.53,92.74,79.39,88.03,79.27,94.69,87.77,81.63,94.87,98.03,80.46,97.37,85.08,95.19,88.35,97.93,75.43,76.47
15,Female,TVL,80.39,99.96,84.48,88.64,94.52,93.16,79.42,98.39,91.67,83.04,94.46,89.89,78.13,82.26,98.78,78.02,92.74,81.89,75.68,77.58,84.44,97.05,81.63,99.61,87.16,80.41,78,95.9,81.03,93.67,96.03,94.96
16,Female,Academic,98.2,87.6,89.39,93.43,86.52,84.21,96.66,78.43,78.71,79.55,75.28,89.25,91.75,97.54,94.43,93.05,80.79,91.94,98.81,89.1,86.48,81.2,96.38,91.47,97.25,85.52,94.14,99.58,97.93,81.05,92.79,87.44
18,Male,TVL,82.8,93.21,87.28,96.4,82.43,93.73,93.33,92.65,97.22,90.45,99.18,78.06,75.46,82.98,87.01,91.77,76.93,82.57,88.76,92.4,99.41,80.97,93.63,92.64,86.09,79.61,97.75,96.45,90.88,76.1,92.14,87.65
16,Female,Academic,82.81,86.72,95.81,82.9,94.05,92.42,81.43,77.85,95.52,88.3,86.66,87.87,95.76,95.15,99.04,85.37,83.8,95.84,85.04,77.14,94.95,84.64,79.08,83.69,86.85,94.24,94.57,78.79,87.63,88.95,77.9,86.93
17,Male,Academic,75.91,96.09,77.97,98.05,75.76,83.64,98.34,91.18,95.52,89.68,76.56,93.72,84.27,82.14,98.72,80.39,96.38,81.69,91.48,94.8,96.02,86.35,83.49,79.46,75.78,85.28,75.08,79.39,89.15,80.98,80.57,82.57
18,Female,TVL,83.4,81.49,86.87,87.62,98,96.56,96.15,96.89,79.54,88.91,94.3,97.22,79.64,87.61,99.8,94.94,77.09,81.14,82.37,89.64,87.28,90.77,91.24,84.26,87.44,89.12,83.96,93.93,87.77,77.61,87.96,77.08
15,Female,TVL,78.93,81.28,98.89,89.34,82.8,97.85,88.89,92.03,77.25,97.54,95.64,90.17,82.47,98.88,96.59,90.44,86.53,77.49,77.18,78.22,83.56,92.13,84.95,86.88,95.72,82.49,85.19,78.08,75.69,75.94,79.61,80.67
15,Female,TVL,76.33,88.59,77.51,89.05,98.5,80.62,92.78,81.54,94.05,78.74,88.14,90.89,88.32,88.98,89.87,95.92,90,82.75,98.38,81.53,99.96,92.79,89,92.68,98.37,76.15,90.82,98.02,94.77,77.81,83.29,99.45
15,Female,Academic,78.73,96.4,78.37,97.35,75.04,96.91,76.62,94.12,84.97,86.79,84.51,95.38,75.46,86.14,96.25,86.96,85.41,99.98,88.06,94.34,88.33,90.81,80.87,80.13,96.16,90.15,77.8,79.5,80.37,82.29,85.6,98.82
18,Male,TVL,93.95,76.41,99.06,82.05,91.22,77.45,92.36,88.43,79.73,98.1,92.91,84.89,88.93,87.07,96.71,88.43,82.03,89.92,89.15,95.99,87,87.46,99.28,79.28,84.48,92.57,76.58,97.74,85.31,98.28,86.34,80.18
18,Male,Academic,78.41,81.17,96,80.47,88.07,93.32,86.38,97.99,95.66,85.31,75.71,90.63,80.01,81.59,98.15,87.92,96.46,76.56,83.74,95.06,96.09,84.09,89.82,97.59,82.82,90.8,99.3,94.65,90.98,98.41,76.05,75.43
15,Male,Academic,83.57,88.79,91.84,82.25,94.85,99,83.89,76.02,81.18,76.35,79.8,96.02,77.88,75.36,78.59,99.44,93.23,84.97,92.26,82.89,81.02,91.24,82.2,93.8,76.37,89.87,92.76,82.74,96.63,94.1,94.21,87.97
17,Male,Academic,75.43,97.43,90.22,90.27,91.55,95.24,84.04,87.59,88.23,86.67,78.2,84.79,83.67,85.46,93.89,90.08,87.2,92.81,80.09,93.42,95.58,76.46,76.98,93.17,84.49,92.33,82.64,88.48,99.86,79.16,79.73,76.92
17,Male,Academic,87.17,94.47,99.67,85.5,79.44,90.44,85.53,82.21,89.38,98.72,76.51,83.93,91.15,78.34,99.51,87.8,94.34,88.32,75.67,81.32,85.89,86.72,98.47,83.37,94.59,79.25,94.75,81.23,84.81,91.74,93.98,95.13
16,Male,Academic,92.48,88.14,81.34,82.73,95.21,89.96,93.2,79.34,80.94,99.91,98.83,97.83,76.04,92.28,91.71,86.56,97.53,93.26,78.05,76.5,97.32,92.09,83.01,84.71,75.89,87.5,96.09,92.85,90.47,90.57,93.03,96.72
16,Female,TVL,80.7,96.93,99.15,82.39,86.71,96.02,84.12,93.12,80.33,80.57,83.34,82.12,88.14,82.79,86.77,97.31,79.19,76.65,77.51,95.15,97.4,79.51,87.92,85.66,80.9,96.64,96.46,87.19,79.08,95.15,89.51,97.06
16,Male,Academic,93.71,93.91,92.01,89.82,94.09,88.57,79.89,86.63,86.09,96.8,80.26,89.51,93.56,91.65,84.99,79.57,93.06,83.14,82.57,77.37,85.81,76.4,95.11,82.12,90.58,76.62,95.98,94.55,96.01,75.2,80.59,90.09
15,Female,Academic,93.8,96.6,93.57,94.55,95.89,92.54,79.52,96.64,86.33,75.37,82.39,75.96,89.58,98.29,94,92.17,76.28,88.14,88.53,82.17,86.29,87.23,95.66,93.97,95.04,92.68,98.3,81.73,76.35,89.16,83.65,76.56
18,Male,TVL,80.52,98.68,80.47,90.47,90.98,90.54,88.84,95.64,85.39,97.06,92.01,89.6,85.32,93.05,90.48,95.96,97.34,87.34,83.06,75.59,99.87,93.51,87.89,75.36,98.52,78.87,92.76,90.99,87.32,99.01,93.54,93.49
16,Female,Academic,76.17,91.57,93.3,82.65,93.59,89.95,80.28,79.22,85.41,97.57,78.34,98.1,97.52,99.93,95.21,95.8,79.44,80.02,94.92,79.64,82.89,76.24,91.79,92.3,75.51,84.74,80.45,86.03,91.05,83.81,91.32,95.09
17,Female,TVL,83.44,95.91,82.65,96.6,81.43,78.28,75.39,95.29,94.1,96.4,75.84,80.07,78.3,82.67,98.99,88.03,97.81,78.81,89.47,96.31,99.79,93.02,75.79,97.79,82.42,83.14,96.4,93.29,78.11,88.77,93.55,76.9
17,Male,Academic,75.79,87.55,75.09,76.81,80.17,89.82,77.31,82.18,94.31,82.51,93.17,92.78,94.73,96.54,93.14,97.79,91.1,80.93,89.45,77.35,82.85,89.81,81.13,92.23,80.57,96.4,85.53,85.78,89.93,79.22,92.75,95.9
16,Male,TVL,98.92,92.38,88.37,93.21,88.89,77.36,93.98,82.78,96.55,95.55,99.52,82.46,83.76,92.45,93.38,82.43,91.41,87.49,90.67,97.4,85.04,95.9,75.25,97.42,99.56,94.98,87.01,92.95,90.85,86.59,97.32,98.68
18,Male,Academic,87.13,91.19,98.96,96.24,93.13,91.28,88.02,88.12,90.17,93.82,80.72,79.7,99.54,80.59,85.85,79.14,88.86,92.74,94.88,82.96,80.07,90.3,77.13,81.27,81.88,79.28,94.06,78.58,76.73,75.6,81.72,98.83
15,Male,TVL,78.9,83.52,77.11,76.76,88.83,84.88,87.97,77.07,80.79,94.52,86,92.03,94.6,80.12,99.86,87.46,76.47,89.57,88.79,87.79,94.96,92.3,86.56,88.18,99.18,80.32,96.57,79.22,95.5,85.53,91.51,82.61
15,Male,TVL,75.29,87.67,80.63,96.19,84.74,92.99,87.71,88.21,91.92,86.01,83.01,94.94,98.19,84.98,94.88,89.43,78.21,88.21,96.82,78.5,99.58,95.12,93.77,81.95,87.17,90.98,96.67,82.26,80.28,82.8,80.74,92.33
18,Male,TVL,96.38,88.6,93.34,76.92,92.59,87.59,90.9,78,88.3,87.11,94.25,86.16,86.85,87.43,97.04,86.71,96.56,99.42,86.81,95.65,82.66,76.31,79.43,75.5,93.96,82.24,88.37,91.08,88.57,78.31,81.4,86.21
16,Male,TVL,76.71,96.91,87.73,80.18,84.99,95.49,80.78,90.69,80.28,94.93,81.74,77.27,85.51,96.01,97.65,95.73,83.22,91.72,81.34,91.08,93.14,82.65,79.59,90.26,87.44,82.4,98.47,83.54,92.85,89.15,79.35,84.45
17,Female,Academic,76.77,85.73,84.53,97.46,76.11,84.53,85.02,85.29,85.3,86.52,86.26,76.09,84,92.7,77.38,81.51,96.99,83.54,92.69,81.21,84.76,80.42,75.01,78.32,95.7,86.07,96.45,79.79,91.38,77.96,76.15,79.38
16,Male,Academic,81.33,90.44,76.98,84.93,79.37,88.58,83.11,95.96,90.6,88.23,82.63,88.01,84.23,93.8,92.29,90.55,97.12,97.9,76.77,93.93,96.54,79.41,84.81,95.63,79.49,90.54,99.17,78.37,80.65,98.91,78.21,98.55
15,Male,Academic,82.14,77.55,78.73,81.37,85.66,91.36,80.14,86.03,75.67,90.11,82.12,98.36,94.41,97.1,96.21,96.01,80.21,92.64,76.69,82.72,94.97,96.1,95.46,75.67,92.16,80.45,95.9,92.33,90.17,90.16,76.1,99.67
15,Female,Academic,92.95,97.5,80.46,76.89,99.52,82.68,78.35,88.56,81.13,93.41,79.05,79.06,97.91,91.07,87.33,87.66,79.24,84.31,79.4,95.26,75.97,97.01,99.83,99.52,84.08,81.74,85.88,87.95,90.12,92.39,95.5,78.66
16,Male,TVL,75.69,96.21,87.63,75.72,92.18,93.58,95.43,87.44,82.65,80.62,82.16,78.62,75.94,77.76,88.92,81.61,91.44,89.31,92.13,96.77,92.73,93.43,94.53,92.84,86.88,88.78,79.96,95.6,94.01,97.7,96.95,81.35
16,Female,TVL,92.78,91.07,87.07,75.38,80.59,77,91.75,93.49,75.91,86.28,90.45,89.92,98.52,89.42,96.35,81.99,75.56,78.32,87.85,88.81,94.88,77.09,84.98,86.09,90.19,99.68,80.06,87.24,91.4,85.3,83.87,87.46
17,Male,TVL,97.85,81.35,93.83,89.69,77.48,75.46,85.63,93.56,92.8,95.7,82.01,96.94,83.79,89.42,82.09,85.91,93.37,85.73,78.44,77.44,87.73,83.89,87.16,78.58,92.98,93.43,81.59,91.58,85.53,82.11,93.88,98.97
18,Male,Academic,96.17,95.96,91.53,96.95,81.42,94.11,82.46,97.24,88.54,97.4,88.68,90.75,75.36,82.22,81.96,99.47,94.83,90.62,82.35,95.05,77.51,76.95,81.29,86.47,97.23,82.45,75.19,90.7,75.23,81.91,75.77,79.61
16,Female,TVL,92.91,83.21,88.94,99.55,84.48,99.5,75.62,92.09,99.42,98.79,84.93,83.24,77.27,77.03,94.24,95.41,87.79,81.24,86.98,78.29,76.37,77.84,88.43,93.48,80.68,83.83,83.67,81.63,93.89,82.77,83.66,94.84
17,Female,TVL,82.59,95.43,76.03,79.88,84.55,86.24,82.04,80.78,90.01,75.37,77.51,84.45,94.74,78.06,91.42,76.17,76.87,77.52,83.74,92.61,76.9,90.57,97.12,92.97,78.94,92.1,97.4,79.25,93.32,83.94,76.47,87.91
16,Male,Academic,97.26,75.65,85.75,92.86,78.97,94.77,95.83,83.57,85.28,98.45,88.9,92.79,79.95,93.19,97.91,96.59,78.99,90,78.28,89.11,82.72,98.61,97.23,91.27,95.24,79.98,77.78,81.57,95.87,97.52,93.69,86.61
17,Female,TVL,90.05,91.64,81.08,92.45,94.28,83.73,75.79,81.76,91.57,84.34,93.66,98.13,75.14,98.42,99.84,89.26,76.54,88.6,79.8,93.84,92.8,83.7,75.49,89.38,77.27,93.99,76.23,92.35,92.8,95.96,99.46,75.38
16,Female,TVL,91.39,94.89,85.36,80.97,89.14,90.39,92.9,91,85.2,81.85,86.96,92.91,88.6,97.24,91.8,92.01,88.61,81.56,91.01,85.7,84.88,95.83,75.61,89.29,99.79,75.13,92.56,87.75,91.23,75.97,95.48,99.24
15,Male,Academic,75.01,80.62,90.74,89.1,99.67,85.57,86.32,81.03,98.76,86.72,97.61,81.5,86.81,76.09,86.97,92.45,85.68,85.95,92.54,97.03,93.74,98.98,91.28,81.96,96.83,90.86,77.02,99.69,88.18,84.94,84,87.85
17,Female,Academic,82.63,95.53,97.44,96.48,88.91,91.12,87.01,95.57,83.14,80.82,88.4,89,76.01,76.63,78.18,99.65,78.5,94.23,98.5,77.55,82.17,92.02,77.27,86.78,78.64,77.09,86.19,91.4,86.8,94.71,79.99,91.88
18,Female,TVL,96.71,92.52,79.91,97.37,91.88,89.57,88.28,93.62,93.97,98.66,75.69,87.35,99.56,93.61,84.72,90.52,82.25,96.62,99.1,98.63,94.37,75.05,81.29,99.8,95.23,94.67,96.51,78.66,82.54,75.1,81.45,96.81
16,Male,TVL,76.94,85.17,82.72,85.24,94.82,90.79,80.92,95.49,77.36,78.57,98.8,93.18,75.41,75.77,88.09,92.73,88.94,94.02,92.41,86.6,85.07,83.96,91.12,77.42,78.6,81.13,86.02,96.23,90.86,86.37,96.86,79.41
16,Male,TVL,86.1,96.74,94.93,97.47,97.42,86.6,80.74,81.15,98.61,83.7,81.06,79.36,79.44,78.77,89.74,81.54,80.45,85.19,89.56,81.04,90.71,82.5,77.04,87.03,87.45,89.75,81.08,87.11,86.59,89.92,92.5,97.83
17,Female,Academic,86.77,75.68,87.07,76.76,83.93,85.65,97.03,96.91,98,77.82,89.79,96.49,83.88,80.22,79.7,75.62,80.13,83.12,76.66,82.6,90.18,87.5,95.43,89.33,80.28,97.74,80.45,80.56,78.94,82.45,75.03,82.44
16,Female,TVL,81.56,88.33,86.82,87.66,84.4,90.22,88.57,98.93,90.86,95.47,95.97,82.65,76.24,85.18,93.06,97.38,79.58,99.07,98.7,95.1,86.11,89.9,95.21,97.61,87,81.29,93.95,77.86,93.98,91.31,90.21,91.47
17,Male,Academic,76.03,80.74,93.78,81.54,93.08,80.75,85.9,79.46,84.09,82,93.28,90.58,89.65,95.75,87.02,95.07,82.26,92.21,95.07,91.51,95.9,94.96,91.32,92.97,97.98,85.52,91.98,88.18,83.79,93.35,95.34,96.58
18,Female,Academic,83.28,95.93,96.31,90.18,94.8,93.49,91.36,99.2,95.4,94.69,82.39,97.96,98.4,97.26,76.2,86.11,94.16,99.53,83.14,76.44,88.17,86.46,80.45,94.36,88.37,84.92,92.17,94.67,75.13,75.15,89.49,82.35
16,Female,TVL,92.77,78.77,86.44,86.52,78.77,89.47,95.05,99.25,82.19,85.71,77.32,78.78,94.74,79.77,78.95,89.59,88.88,98.72,79.21,86.18,89.15,83.19,92.55,96.55,99.9,89.39,81.25,84.3,98.52,91.13,90.24,88.18
15,Female,TVL,81.63,75.57,77.1,80.63,92.47,97.72,89.25,82.8,92.46,99.03,95.91,79.06,95.62,78.18,75.38,79.12,89.88,91.13,93,94.7,91.71,99.36,92.73,83.46,87.29,97.48,82.71,89.77,85.79,98.17,97.32,82.18
16,Male,Academic,82.78,91.72,93.66,99.59,75.93,79.06,90,93.82,88.01,92.36,87.11,93.99,97.82,88.84,75.85,81.98,99.25,84.5,87.06,85.28,85.25,82.53,94.78,91.99,88.05,81.25,99.84,91.29,87.09,89.29,90.21,99.37
16,Male,Academic,78.52,91.58,84.22,93.77,95.47,81.65,88.57,98.37,83.8,76.42,92.5,95.99,97.37,95,89.86,76.34,86.18,75.74,78.84,85.14,76.7,79.48,77.55,90.41,99.21,80.36,84.93,81.81,98.36,77.12,94.46,92.8
17,Male,TVL,96.42,81.57,78.48,81.84,90.67,95.47,85.73,80.69,84.22,88.51,88.19,80.01,98.21,97.79,94.27,93.38,75.08,94.08,76.67,81.08,95.77,98.83,76.62,96.9,85.54,88.08,91.56,97.27,90.1,82.39,85.4,82.75
17,Female,TVL,90.11,97.74,91.42,81.5,75.83,82.85,88.77,80.97,76.48,80.36,83.18,91.09,96.27,98.4,92.2,96.63,76.02,91.49,83.57,94.29,80.77,75.3,76.7,94.57,87.01,83.71,80.37,83.09,92.43,95.34,87.28,82.79
15,Female,TVL,75.98,92.05,76.35,91.73,95.72,83.38,82.02,80.14,89.63,96.54,97.18,90.22,79.93,78.66,89.99,79.61,88.16,75.15,76.78,89.79,76.08,99.71,78.56,99,89.84,96.22,91.26,80.22,77.48,83.68,98.15,85.43
17,Female,TVL,93.02,98.25,85.78,95.71,94.25,88.38,78.37,89.26,98.75,88.01,90.08,86.96,77.57,96.58,85.14,85.37,96.06,80.06,87,86.46,89.78,79.91,79.87,88.59,98.41,97.03,95.1,76.01,80.18,94.94,95.45,75.98
15,Female,Academic,75.95,86.27,89.42,84.23,94.53,79.65,90.59,86.52,79.31,82.38,77.12,84.2,88.06,90.02,96.95,92.83,89.61,89.47,98.33,89.95,86.46,78.73,90.15,79.75,93.17,91.85,92.06,92.62,79.67,79.78,88.84,80.1
16,Female,TVL,79.1,88.34,99,89.2,94.19,75.41,82.15,83.15,98.9,84.97,83.2,76.68,75.64,93.53,94.58,79.83,93.34,97.34,98.29,97.57,95.08,94.32,88.13,92.41,98.16,75.27,81.52,88.15,76.6,88.08,86.02,99.25
17,Male,Academic,81.32,78.3,78.46,94.79,78.77,84.78,95.18,87.25,91.87,79.24,97.19,91.92,92.16,90.27,95.38,84.64,86.27,83.01,82.99,93.72,76.59,79.67,85.33,90.67,76.53,91.16,96.65,78.13,86.51,91.34,84.12,82.56
18,Male,Academic,93.32,75.72,87.35,91.08,98.79,98.38,89.38,87.23,83.03,93.31,92.03,92.82,98.19,82.4,98.21,95.54,81.54,86.43,85.11,96.34,87.02,99.47,92.85,84.78,98.44,82.81,78.11,97.39,84.73,77.8,91.37,93.04
16,Male,Academic,94.37,85.77,76.22,82.53,97.5,78.59,86.13,97.74,75.01,97.48,99.99,79.03,93.76,96.19,95.25,86.14,89.15,94.17,85.83,76.59,80.4,90.56,97.87,80.46,88.08,99.05,97.14,98.45,78.94,84.52,93.72,78.9
15,Female,TVL,93.25,76.43,90.9,80.67,99.41,76.08,86.87,79.25,92.02,78.03,93.46,92.17,90.48,75.58,89.21,93.32,94.32,91.6,96.02,88.69,95.01,91.88,96.77,96.47,96.8,99.8,79.94,80.15,96.3,97.16,80.13,90.1
15,Male,TVL,92.43,90,96.14,90.85,79.56,97.27,82.09,85.75,91.8,76.38,97.93,92.9,91.56,89.29,87.35,82.41,95.27,93.45,82.26,76.21,84.99,93.91,96.58,78.63,87.03,76.01,97.92,90.81,76.94,94.06,88.83,92.69
16,Female,TVL,92.72,79.01,76.02,78.15,97.2,90.75,83.72,82.89,86.94,85.97,94.18,96.26,96.07,82.47,84.13,89.44,90.99,78.61,94.32,90.03,94.61,82.88,90.34,86.13,78.97,97.67,82.14,98.51,80.86,87.61,84.62,98.9
15,Female,TVL,79.23,93.65,94.86,78.56,94.87,96.98,97.1,88.71,85.12,83.19,98.23,82.98,98.21,99.85,82.38,85.88,98.01,87.76,81.38,88.93,89.63,81.12,94.42,99.49,95.62,79.05,91.1,94.1,95.24,96.62,85.82,94.11
17,Female,TVL,89.24,92.74,84.57,92.35,85.09,77.71,95.05,93.97,99.74,86.95,93.97,79.69,98.14,92.51,94.16,97.24,79.02,88.2,89.95,76.21,81.37,76.1,85.32,97.79,92.25,82.62,83.74,91.71,76.77,83.15,85.94,84.92
15,Male,Academic,89.47,82.27,81.26,94.12,87.73,86.42,91.19,92.24,90.2,95.21,94.44,78.02,75.01,95.06,84.39,78.92,98.3,78.51,95.3,78.12,96.39,90.06,80.34,97.85,77.58,86.28,99.42,81.97,83.78,99.79,80.75,87.93
18,Female,Academic,95.91,96.62,98.8,91.4,88.97,89.02,78.01,97.82,88.44,79.72,84.07,84.67,91.78,80.46,99.47,94.34,95.95,84.14,80.13,89.28,97.39,96.76,80.45,97.6,77.31,83.65,82.44,81.56,82.02,75.1,89.46,88.5
